label	video	trace	time_0	time_10	time_20	time_30	time_40	time_50	time_60	time_70	time_80	time_90	time_100	time_110	time_120	time_130	time_140	time_150	time_160	time_170	time_180	time_190	time_200	time_210	time_220	time_230	time_240	time_250	time_260	time_270	time_280	time_290	time_300	time_310	time_320	time_330	time_340	time_350	time_360	time_370	time_380	time_390	time_400	time_410	time_420	time_430	time_440	time_450	time_460	time_470	time_480	time_490	time_500	time_510	time_520	time_530	time_540	time_550	time_560	time_570	time_580	time_590	time_600
PR8	002004	trace_074	104.799	104.312	105.639	106.444	105.181	104.986	103.826	104.583	104.799	105.368	104.958	106.778	106.549	105.743	105.674	105.271	105.201	105.104	105.201	104.951	104.806	104.826	104.938	104.583	106.181	105.09	104.861	104.708	104.799	104.944	104.958	105.076	104.201	104.951	105.819	104.354	105.5	105.535	104.417	104.562	104.41	104.465	104.139	104.181	104.417	103.979	104.382	104.646	104.736	104.944	104.674	104.042	103.924	104.535	104.354	104.701	104.778	104.396	104.049	104.583	104.493
PR8	002004	trace_075	109.139	108.84	107.66	108.132	109.583	109.278	109.465	110.097	110.569	109.618	109.597	109.521	109.639	110.507	108.757	109.41	109.833	110.062	111.438	110.778	110.972	110.319	110.507	109.917	111.944	110.549	109.688	112.333	111.188	112.41	110.931	108.882	107.771	109.194	108.764	110.021	108.903	107.674	107.521	107.931	107.396	107.847	108.771	109.792	110.014	110.174	108.632	110.743	110.028	108.806	108.618	109.264	108.257	109.104	109.354	109.417	109.09	108.069	107.688	109.174	109.076
PR8	002004	trace_076	107.25	107.938	108.479	107.16	105.938	107.076	105.451	106.639	106.493	104.938	105.382	106.139	105.403	105.111	105.521	105.319	105.729	105.486	105.694	105.854	105.5	105.229	104.826	105.042	105.847	106.333	106.562	106.069	105.882	105.424	105.361	105.715	105.188	104.597	105.111	105.132	106.042	105.368	105.674	105.667	106.521	105.326	105.91	105.299	106.757	106.069	105.868	105.785	106.146	105.583	106.549	106.132	106.139	105.896	106.778	106.826	106.694	106.84	105.771	106.639	105.618
PR8	002004	trace_077	103.562	103.104	102.778	103.222	103.597	102.806	103.674	103.007	103.194	103.139	103.347	103.389	102.875	103.306	102.66	102.715	102.896	103.847	102.993	102.958	103.743	103.0	103.84	103.438	103.722	103.125	103.243	103.278	103.542	103.486	102.826	103.424	103.271	103.458	103.986	103.229	103.688	103.035	103.25	103.174	103.819	103.174	103.264	103.597	103.826	103.444	102.944	102.847	103.25	102.715	103.632	103.167	102.778	103.688	103.611	103.729	103.146	102.972	103.438	103.549	102.979
PR8	002004	trace_078	109.486	109.188	108.5	107.722	107.201	107.333	107.222	106.812	106.493	106.604	107.924	107.194	106.771	106.951	107.056	106.549	107.278	107.743	107.361	107.819	108.0	109.5	108.16	108.271	108.167	108.583	108.201	107.931	107.611	107.618	108.319	108.646	108.153	110.917	110.181	109.042	107.806	108.556	109.34	108.201	107.958	107.743	107.819	106.903	108.229	107.264	107.438	106.458	107.597	106.701	107.493	107.59	107.597	107.576	107.694	108.889	106.917	108.104	107.271	107.736	107.049
PR8	002004	trace_079	109.153	107.576	107.278	108.604	108.153	108.118	107.722	108.59	108.972	108.361	107.951	107.854	108.493	108.16	107.708	108.493	108.444	108.847	107.292	108.361	109.444	109.785	109.361	109.535	109.34	109.083	108.806	108.944	108.993	107.75	108.299	108.069	108.021	107.979	109.076	109.25	108.861	107.715	107.847	108.444	108.722	110.306	109.243	109.403	109.194	108.208	109.271	110.611	110.903	109.181	110.889	109.097	109.875	111.368	110.083	111.174	112.243	111.215	115.056	113.472	111.785
PR8	002004	trace_080	109.674	109.118	108.479	109.229	109.514	108.986	110.444	109.542	110.208	110.278	108.132	109.264	109.84	109.118	109.917	109.958	110.812	110.681	110.208	108.979	110.271	110.34	110.965	110.229	111.472	110.472	110.403	111.299	110.882	110.576	110.764	111.486	111.444	112.111	112.674	111.625	112.188	113.132	111.847	112.007	112.403	112.076	109.382	109.326	108.729	109.562	108.868	109.347	109.833	109.861	110.069	111.056	111.312	111.132	110.646	111.299	109.868	111.083	110.903	111.715	109.889
PR8	002004	trace_081	103.917	103.806	103.257	103.84	103.715	104.847	103.764	104.285	105.167	105.125	104.34	103.986	103.688	103.479	103.806	103.896	103.493	103.417	104.118	104.09	103.924	104.5	104.049	103.549	104.0	103.333	103.417	103.917	103.257	103.972	103.743	103.618	103.757	103.34	104.285	103.854	104.09	103.958	104.014	103.444	103.368	104.368	103.417	103.799	103.576	103.951	102.75	103.66	103.097	103.993	104.049	103.667	104.028	103.194	103.215	103.368	104.556	103.66	104.444	103.951	103.59
PR8	002004	trace_082	104.611	103.861	104.319	104.431	104.431	104.361	104.292	104.625	105.243	104.299	104.694	104.312	104.729	104.611	104.208	104.611	104.486	103.569	104.736	103.917	104.507	104.347	104.25	103.868	104.229	103.944	104.201	104.312	104.493	104.653	104.299	104.493	104.319	104.403	104.583	103.847	104.729	105.0	103.722	104.681	104.007	104.257	103.771	104.59	103.569	104.882	104.278	104.188	104.389	104.014	104.465	104.597	104.25	104.479	104.611	103.507	103.583	103.438	104.09	103.75	104.194
PR8	002004	trace_083	103.958	102.806	102.576	103.201	103.438	103.597	103.306	103.521	102.688	103.139	103.41	102.771	103.431	103.528	103.201	103.007	103.285	103.757	102.819	102.91	103.222	102.556	102.25	103.569	103.319	103.931	103.542	103.208	103.146	103.042	102.639	103.125	103.479	102.889	103.049	103.875	102.618	103.521	103.181	103.104	103.021	103.104	103.674	103.201	103.59	103.528	103.097	103.611	103.521	103.069	103.375	102.639	104.007	102.688	103.625	102.556	103.014	103.312	103.014	103.451	103.514
PR8	002004	trace_084	105.771	106.444	105.347	106.021	105.174	105.076	106.438	105.729	106.514	105.979	106.375	105.66	106.069	105.215	105.868	106.146	105.5	105.493	105.715	105.458	105.472	106.014	106.104	106.243	105.181	106.118	106.354	105.861	105.576	106.729	105.181	105.312	106.333	106.715	105.799	106.597	107.021	106.042	106.125	106.583	106.958	106.326	106.507	106.285	106.507	105.875	106.028	105.701	106.007	105.257	105.729	106.069	105.979	106.035	106.062	106.694	105.715	104.903	105.694	106.139	107.201
PR8	002004	trace_085	112.319	112.014	115.417	113.361	112.528	108.264	107.715	108.167	109.146	107.799	108.153	107.243	109.354	110.215	108.465	107.958	108.306	108.438	108.278	107.535	108.507	107.951	109.042	109.646	109.243	109.194	109.25	109.264	107.306	107.014	107.368	106.576	107.285	107.09	108.993	106.535	108.993	108.167	107.847	106.028	106.146	106.819	107.59	106.75	107.181	109.625	108.979	105.486	107.132	107.34	108.59	106.778	107.486	107.319	105.868	106.632	106.993	106.91	106.625	106.403	105.736
PR8	002004	trace_086	106.146	105.306	106.229	106.153	104.771	105.181	105.972	106.882	106.118	106.292	105.292	106.896	105.75	104.882	104.792	105.021	104.979	104.743	105.667	104.875	106.076	105.569	105.243	105.326	104.965	104.611	104.917	106.236	105.0	105.056	104.931	104.562	105.09	104.229	105.326	104.604	104.854	105.806	104.618	104.521	104.542	104.389	105.222	104.66	104.611	104.632	104.41	105.583	104.757	104.507	104.174	103.667	104.819	104.028	104.472	104.25	105.042	104.41	105.0	106.993	106.292
PR8	002004	trace_087	108.021	107.562	107.188	107.896	108.16	108.16	109.583	110.625	109.285	108.847	107.674	109.194	109.576	109.028	107.694	107.917	107.556	107.806	107.556	108.521	107.799	106.896	106.993	107.153	107.306	105.993	105.875	106.576	105.688	106.979	106.361	105.694	105.972	106.444	105.965	106.014	106.361	105.597	105.34	105.674	105.375	105.778	105.931	105.278	106.056	106.16	106.562	106.354	106.472	105.604	105.972	106.056	106.354	105.181	106.215	106.188	106.056	106.16	105.465	105.931	105.389
PR8	002004	trace_088	107.25	106.84	106.944	106.604	107.014	110.59	109.438	106.826	107.549	106.806	107.056	106.868	105.562	105.715	106.396	106.389	106.764	106.521	107.028	105.986	107.347	107.181	105.632	104.944	106.785	107.264	108.618	108.396	107.215	108.674	107.486	108.299	108.708	106.493	106.681	106.535	105.736	109.417	108.056	108.486	108.167	109.431	110.125	108.354	107.993	106.611	106.118	105.66	109.556	107.139	105.993	106.326	106.25	106.382	108.368	106.215	106.278	106.382	105.431	106.972	106.806
PR8	002004	trace_089	108.229	108.257	107.306	107.965	108.069	107.646	108.271	109.486	110.25	107.819	108.167	107.924	107.833	107.326	108.903	107.562	107.75	108.042	107.875	108.576	108.653	107.431	107.875	109.104	107.944	109.333	108.715	108.486	109.708	109.403	108.986	109.229	107.708	108.153	108.132	108.958	109.062	109.0	108.694	109.444	108.403	108.076	108.896	108.708	108.812	109.549	108.312	108.639	108.069	109.333	110.604	109.785	109.389	109.889	108.993	109.451	109.076	110.368	109.465	108.722	109.097
PR8	002004	trace_090	119.007	118.049	120.25	115.993	118.91	116.146	118.014	115.646	116.056	116.743	116.514	115.458	116.333	117.403	118.326	117.958	119.062	118.965	117.715	116.785	113.653	115.139	115.507	113.778	112.757	113.604	113.688	114.868	112.167	114.486	113.465	114.757	116.569	115.486	114.993	114.688	115.889	116.5	115.958	115.882	115.007	114.833	116.764	116.924	114.389	115.243	116.799	116.347	117.562	116.542	119.556	118.139	118.958	120.479	120.896	120.132	121.562	122.424	121.396	123.146	122.083
PR8	002004	trace_091	103.833	103.576	103.41	103.229	103.319	102.896	103.708	103.986	104.181	103.333	103.688	104.257	103.896	103.431	103.979	103.972	103.625	103.729	103.597	103.847	103.875	104.41	103.979	105.139	104.514	103.528	104.826	104.34	104.389	105.174	104.444	104.521	104.875	106.59	105.215	105.681	105.146	105.479	105.056	105.299	104.507	104.417	104.021	105.083	104.465	105.458	105.396	104.674	104.868	105.097	105.396	104.535	104.215	104.653	103.583	104.208	104.444	103.722	104.389	104.354	104.299
PR8	002004	trace_092	103.382	103.132	102.931	103.188	103.104	103.729	103.597	103.312	102.639	103.965	102.757	103.278	103.076	102.847	103.375	102.972	102.951	102.403	103.292	103.201	103.785	102.694	103.424	103.528	103.125	102.931	103.16	103.5	103.042	103.757	103.507	103.34	103.25	103.257	103.229	103.861	103.576	103.201	102.958	103.319	103.583	103.708	102.451	103.021	103.382	102.889	103.028	102.576	102.826	103.896	102.903	102.965	103.972	103.514	103.229	102.951	102.799	103.535	103.743	102.875	103.104
PR8	002004	trace_093	103.389	103.84	103.285	103.375	103.417	103.222	103.792	103.625	104.375	104.326	104.451	104.424	104.625	103.562	103.25	103.528	102.778	103.333	103.986	103.424	103.451	103.861	103.264	103.75	103.792	103.778	103.917	104.312	105.0	105.444	104.417	103.389	104.361	104.285	104.451	104.444	103.639	104.021	102.924	103.681	103.819	103.528	103.347	103.431	103.604	103.771	102.938	103.826	103.194	103.493	104.16	102.854	103.111	102.708	103.299	103.583	102.757	103.479	102.833	102.611	103.396
PR8	002004	trace_094	105.306	105.769	105.056	106.398	105.63	106.019	105.222	105.167	105.583	107.519	106.009	106.287	106.583	104.287	105.176	107.12	105.491	105.259	105.481	105.833	105.907	107.269	104.889	106.269	105.352	106.083	105.231	105.806	104.13	105.324	106.5	105.194	106.694	104.861	104.907	105.694	105.296	105.509	106.528	105.222	105.074	104.833	105.287	105.935	105.25	106.0	105.574	105.815	106.731	105.852	105.176	105.12	105.991	104.491	105.417	105.259	105.75	105.111	105.194	104.176	105.259
PR8	002004	trace_095	107.944	109.91	108.972	109.368	109.979	109.569	109.75	110.028	109.361	111.25	109.472	108.812	108.771	109.479	108.562	110.264	109.701	110.347	110.944	109.681	108.542	109.931	109.806	109.715	110.181	108.708	111.319	110.66	109.049	108.083	107.896	107.715	109.465	108.319	108.653	106.819	107.722	107.826	106.819	108.542	108.104	106.5	107.688	107.278	107.667	108.035	108.556	109.896	109.181	109.153	109.854	110.701	110.312	111.639	111.16	109.812	109.493	108.611	108.451	108.688	109.951
PR8	002004	trace_096	105.512	105.429	104.571	104.81	105.583	106.536	105.238	105.726	105.786	104.643	105.476	105.524	106.048	106.083	107.036	106.583	105.238	104.988	104.881	105.881	105.464	104.893	105.238	104.619	105.143	104.667	105.357	104.595	105.0	105.69	104.524	105.738	104.643	105.5	104.405	105.655	104.988	105.786	105.202	104.798	105.583	105.512	104.774	105.107	105.31	106.012	105.107	104.429	105.238	104.774	105.714	105.274	105.774	105.083	104.357	104.762	104.988	105.619	105.048	105.06	105.31
PR8	002004	trace_097	104.75	104.59	104.993	104.507	104.139	104.375	104.819	104.757	104.306	103.889	104.486	104.375	105.389	104.597	105.007	105.611	105.75	105.521	105.569	104.396	104.243	104.618	105.583	106.021	106.854	105.062	104.972	104.847	104.611	105.403	104.896	104.458	104.618	105.667	104.708	104.674	104.556	104.188	103.958	104.91	103.535	104.674	104.16	105.403	104.222	104.826	104.125	104.486	105.5	104.174	105.507	104.618	104.729	104.222	104.958	104.681	104.778	105.333	104.431	104.771	104.979
PR8	002004	trace_098	105.493	105.757	105.75	106.479	106.667	106.562	106.778	106.444	106.972	107.486	106.91	105.5	105.778	105.792	105.201	105.771	106.285	106.306	105.611	105.688	104.785	105.139	105.778	105.715	106.201	105.215	106.417	106.778	107.882	105.792	106.132	107.014	105.396	105.944	107.153	105.75	105.576	106.646	105.465	106.125	106.861	106.111	106.618	105.903	106.854	106.208	106.632	106.833	106.674	105.104	105.139	105.646	105.66	105.076	106.222	106.125	106.424	105.812	105.618	105.347	106.125
PR8	002004	trace_099	105.688	106.444	106.375	106.306	106.806	105.715	105.931	105.653	106.264	106.431	106.757	106.333	106.743	107.181	106.062	106.312	106.014	105.979	106.868	106.951	106.028	106.625	105.458	106.264	106.208	106.146	106.181	106.368	106.514	106.785	107.5	107.493	105.465	107.674	106.41	106.146	107.014	106.326	106.042	106.292	106.708	106.049	106.972	106.701	107.174	106.41	105.229	105.986	107.014	105.84	106.264	105.701	106.257	107.125	106.076	105.25	106.292	105.576	106.181	105.639	106.59
PR8	002004	trace_100	108.549	108.535	107.854	109.021	108.833	109.181	109.66	108.438	109.542	110.167	111.75	110.069	110.59	110.639	109.84	108.604	108.611	109.167	108.931	108.868	109.493	110.528	109.743	108.646	108.812	111.299	109.132	110.16	109.618	109.083	108.632	109.292	108.951	109.417	109.667	110.708	109.132	109.972	111.0	110.944	108.986	109.521	109.25	109.34	110.5	110.444	111.035	110.167	110.875	110.681	112.181	110.361	110.764	110.757	110.479	110.125	111.493	112.896	109.833	109.868	110.972
PR8	002004	trace_101	103.035	102.903	102.333	103.715	102.965	102.903	102.903	102.049	102.681	103.222	103.264	103.243	103.0	103.382	102.861	103.396	102.132	102.625	102.639	103.049	102.826	103.0	102.799	102.736	103.111	102.868	103.479	102.118	102.59	103.222	102.333	103.222	102.743	103.132	103.278	103.41	102.729	103.576	103.507	103.5	102.528	102.715	103.014	103.111	103.062	102.931	102.736	102.938	102.569	103.458	103.188	103.125	102.715	102.514	102.465	102.736	103.292	102.694	102.84	103.042	102.896
PR8	002004	trace_102	104.444	104.507	103.736	104.549	103.924	103.778	104.062	104.181	104.903	104.479	105.056	104.16	104.951	105.174	104.5	104.368	104.132	104.604	104.451	103.472	104.597	104.319	104.458	104.5	104.118	104.042	103.833	103.993	103.979	104.569	103.833	104.153	104.347	104.819	104.319	104.403	104.882	105.028	103.944	104.368	104.181	104.167	104.021	104.382	104.236	103.979	104.076	104.111	104.396	104.826	105.646	104.076	104.347	104.333	105.104	104.174	104.59	104.569	104.583	104.604	104.785
PR8	002004	trace_103	103.41	103.486	103.132	102.917	102.667	103.264	103.174	103.181	103.076	103.444	102.965	102.569	103.09	102.34	103.486	103.306	102.972	103.09	103.208	102.861	103.153	102.951	103.271	103.285	102.931	103.09	102.701	102.924	103.076	102.681	103.34	103.674	102.84	103.382	103.104	102.812	103.5	102.833	103.243	102.465	102.653	103.403	103.229	102.986	103.083	102.694	103.104	103.049	103.444	103.632	103.035	103.625	102.736	103.083	102.812	103.097	103.194	103.097	103.097	102.75	102.875
PR8	002004	trace_104	108.639	107.972	106.958	107.812	107.569	107.507	107.181	107.722	107.521	108.069	107.278	108.542	108.188	107.312	106.417	107.951	108.125	108.16	108.299	109.188	108.778	109.507	109.528	107.792	108.264	109.021	108.924	108.181	109.451	108.361	108.493	107.757	108.736	108.639	108.965	108.542	108.826	109.222	108.597	108.194	108.396	109.59	108.785	109.181	108.986	108.236	107.847	108.208	108.847	109.278	109.285	109.181	109.451	110.514	110.868	110.271	109.083	108.59	109.34	108.042	108.889
PR8	002004	trace_105	106.653	106.542	106.993	107.278	107.125	107.014	107.854	108.021	107.368	106.326	107.826	107.611	107.181	107.028	106.792	107.312	107.938	107.229	106.653	106.792	107.167	107.604	106.16	106.757	106.91	106.917	106.361	106.479	106.035	106.042	106.194	106.764	105.91	105.604	106.167	106.722	107.104	107.618	106.042	106.5	105.715	106.375	106.188	105.972	106.438	106.014	106.951	105.979	106.285	105.931	105.792	105.868	105.708	105.688	106.201	106.382	106.528	105.826	105.694	106.0	106.75
PR8	002004	trace_106	106.958	106.59	105.611	106.438	106.806	105.806	107.118	106.535	107.16	108.34	106.618	106.257	105.583	106.611	107.812	107.312	105.674	107.104	106.576	106.757	106.66	106.625	106.708	105.646	107.035	105.639	105.458	106.09	106.444	106.174	105.931	106.326	104.66	105.799	106.076	105.153	106.264	105.417	105.806	106.062	106.403	106.076	105.236	106.396	107.576	106.049	106.167	106.257	105.847	106.278	106.035	106.021	106.264	105.493	105.799	105.806	106.09	105.549	105.285	106.243	106.535
PR8	002004	trace_107	105.958	106.215	106.215	105.5	105.792	106.139	106.604	106.903	106.597	106.535	106.139	106.188	106.646	106.097	106.382	106.625	106.5	105.562	106.812	105.694	105.618	106.5	106.542	107.778	107.424	106.132	106.451	105.229	106.257	106.333	106.25	105.972	106.896	105.826	106.486	106.833	106.007	107.556	105.694	105.646	106.417	106.396	107.035	105.785	106.361	105.896	106.722	105.799	105.403	106.694	106.826	105.924	106.632	106.188	106.535	105.778	106.347	106.118	105.438	105.535	106.243
PR8	003001	trace_001	106.597	105.812	105.583	105.493	105.826	105.931	105.215	105.667	105.715	105.681	105.854	105.382	105.514	105.806	106.403	106.25	105.521	106.16	106.028	106.528	105.854	106.222	107.0	105.66	106.812	106.167	106.056	105.479	106.91	105.757	106.681	106.736	106.465	106.722	107.84	108.451	106.896	108.021	108.319	106.778	107.66	107.417	108.875	108.931	107.583	108.285	108.972	109.229	107.757	107.681	108.292	107.688	109.583	107.604	109.917	111.479	109.285	109.132	109.333	108.604	108.5
PR8	003001	trace_002	107.257	105.799	105.729	105.486	106.118	106.264	106.049	105.938	105.75	105.91	105.292	105.507	105.722	106.014	106.264	105.896	105.278	106.194	106.368	107.062	106.472	106.562	107.028	105.764	106.715	106.771	106.271	105.889	106.979	106.486	106.278	106.861	107.292	106.007	107.576	108.639	106.479	107.583	108.285	107.014	107.771	107.59	108.771	108.903	107.785	108.354	108.694	109.521	108.146	108.264	108.59	108.146	109.882	107.972	111.028	111.083	109.424	109.167	109.222	108.792	109.375
PR8	003001	trace_003	109.514	109.389	109.264	109.174	109.632	109.236	109.104	107.972	108.757	109.285	108.847	108.66	110.403	108.931	110.715	111.347	111.111	111.792	112.444	112.222	111.708	113.035	112.715	111.674	112.917	112.674	111.389	112.611	113.389	113.417	113.611	112.688	111.59	111.375	111.5	111.833	111.847	112.653	113.382	112.25	113.028	112.549	111.403	111.993	112.819	111.431	112.528	111.674	112.875	112.542	112.021	110.396	110.271	110.243	111.785	111.236	112.278	110.41	109.979	111.486	110.576
